target,donor,weighted_ks,mean_ks,marginal_energy,sinkhorn_wasserstein
39,2,0.0996793245214782,0.1852700483802382,1.954667314310632,0.4076521542058251
39,3,0.0312263836900911,0.1727537704112874,1.8493175019222428,0.338469755005037
39,4,0.0334443632388719,0.1126621498590965,0.54677927115415,0.2420336057644242
39,5,0.1135232995013705,0.1794429998979236,1.4436490673259554,0.3233009692261174
39,6,0.059731804759175,0.1117316714640118,0.4504588335255974,0.2486525510759797
39,7,0.0759236163267382,0.1471035901154188,0.4751072694430003,0.3024691544333612
39,8,0.1121298367731022,0.110686448730116,0.294474897031081,0.3146959701842694
39,9,0.0705297969466203,0.1858268988123763,1.358025388597826,0.301695402037903
39,10,0.1175272674940766,0.211904542249368,1.8827305259497449,0.4257338612593223
39,11,0.0993392971422358,0.2137291136519195,1.7838685661017508,0.5012993078538874
39,12,0.0815920473631589,0.1546016492623632,1.0669029257713725,0.2798480454490444
39,13,0.0644857071708384,0.1861688619733996,1.1873734647430365,0.2991527285417857
39,14,0.0835670606215073,0.1698589047694654,1.0505776202700443,0.3017466499301811
39,15,0.0443578911699886,0.1395542404495953,0.9954824352508392,
39,16,0.0563362916568263,0.1506284694172199,1.033360083586331,0.2271530778750707
39,17,0.1381186543789774,0.1732579251847111,1.4333094991771742,0.2776252081913721
39,18,0.0701363647854153,0.1105185016072865,0.5151506203449724,0.1871927637127128
39,19,0.1182747462307395,0.1669969600455559,1.5022253475925724,0.3016819640983575
39,20,0.0748472345861366,0.1568367807150063,1.0883731544176494,0.3098053917992541
39,21,0.0673438688274066,0.1566737445235261,1.5046677019461605,0.2572359053832608
39,22,0.0683190462291969,0.1286864553139805,0.6502829430044643,0.1763178598622805
39,23,0.0472851497447089,0.1256930014977793,0.6927707872019063,0.188406556195933
39,24,0.0529355168575169,0.163818855052542,1.3485977919330034,0.2619199742085698
39,25,0.1129872610454651,0.1561219165088728,1.100466347558241,0.3578667172525075
39,26,0.0527657907512322,0.1635091221171548,1.6727445584776006,0.2783322675269483
39,27,0.0315029163068382,0.1620293128862498,1.0315391835660628,0.3045506331278799
39,28,0.0770269995530087,0.1305522505938025,0.9396390021867742,0.3400351635834517
39,29,0.0451623395785031,0.1511367099623334,1.206037694303858,0.2486756237353587
39,30,0.0921408787898354,0.1737272545270302,1.054686880235202,0.2818929524480359
39,31,0.0802568355288974,0.1580348939680395,0.9556874981121316,0.2120269841713825
39,32,0.0766399085867563,0.1551926420788821,1.212008079034485,0.2403575108429424
39,33,0.096690929135951,0.1330359709663802,0.3955328733032825,0.2277022353457817
39,34,0.0885034339050175,0.1334277112269374,1.815124834404528,0.2106815091701607
